lang,file_a,file_b,hapaxes_a,hapaxes_b,overlap,share_a_pct,share_b_pct
nor,nor_news_2020_20260405081859.csv,nor_wikipedia_2021_20260405081918.csv,112192,502217,12894,11.49,2.57
nor,nor_news_2019_20260405081849.csv,nor_wikipedia_2021_20260405081918.csv,85337,502217,9713,11.38,1.93
nor,nor-ud-bokmaal.csv,nor_news_2022_20260405081908.csv,17831,116106,2026,11.36,1.74
nor,nor_community_2017_20260405081841.csv,nor_news_2020_20260405081859.csv,47725,112192,5400,11.31,4.81
nor,nor_news_2022_20260405081908.csv,nor_wikipedia_2021_20260405081918.csv,116106,502217,13133,11.31,2.62
nor,nor_community_2017_20260405081841.csv,nor_news_2022_20260405081908.csv,47725,116106,5259,11.02,4.53
nor,nor_community_2017_20260405081841.csv,nor_wikipedia_2021_20260405081918.csv,47725,502217,4646,9.73,0.93
nor,nor-ud-nynorsk.csv,nor_community_2017_20260405081841.csv,16986,47725,1419,8.35,2.97
nov,nov_wikipedia_2012_20260405082116.csv,nov_wikipedia_2021_20260405082122.csv,4800,5617,1813,37.77,32.28
nso,nso-za_web_2013_20260405090327.csv,nso-za_web_2018_10K_20260405090333.csv,4521,9409,970,21.46,10.31
nso,nso-za_web_2013_20260405090327.csv,nso_glot500_latn.csv,4521,123933,762,16.85,0.61
nso,nso-za_web_2013_20260405090327.csv,nso_mixed_2013_20260405090316.csv,4521,7311,3549,78.5,48.54
nso,nso-za_web_2013_20260405090327.csv,nso_wikipedia_2021_20260405090321.csv,4521,2198,220,4.87,10.01
nso,nso-za_web_2018_10K_20260405090333.csv,nso_glot500_latn.csv,9409,123933,2473,26.28,2.0
nso,nso-za_web_2018_10K_20260405090333.csv,nso_mixed_2013_20260405090316.csv,9409,7311,1177,12.51,16.1
nso,nso-za_web_2018_10K_20260405090333.csv,nso_wikipedia_2021_20260405090321.csv,9409,2198,208,2.21,9.46
nso,nso_glot500_latn.csv,nso_mixed_2013_20260405090316.csv,123933,7311,1680,1.36,22.98
nso,nso_glot500_latn.csv,nso_wikipedia_2021_20260405090321.csv,123933,2198,166,0.13,7.55
nso,nso_mixed_2013_20260405090316.csv,nso_wikipedia_2021_20260405090321.csv,7311,2198,342,4.68,15.56
oci,oci_community_2017_20260405082139.csv,oci_glot500_latn.csv,98590,979229,10879,11.03,1.11
oci,oci_community_2017_20260405082139.csv,oci_wikipedia_2007_20260405082148.csv,98590,22929,4829,4.9,21.06
oci,oci_community_2017_20260405082139.csv,oci_wikipedia_2021_20260405082155.csv,98590,119018,46622,47.29,39.17
oci,oci_glot500_latn.csv,oci_wikipedia_2007_20260405082148.csv,979229,22929,1482,0.15,6.46
oci,oci_glot500_latn.csv,oci_wikipedia_2021_20260405082155.csv,979229,119018,8005,0.82,6.73
oci,oci_wikipedia_2007_20260405082148.csv,oci_wikipedia_2021_20260405082155.csv,22929,119018,4288,18.7,3.6
ori,ori_community_2017_20260405082232.csv,ori_glot500_orya.csv,42331,334727,4327,10.22,1.29
ori,ori_community_2017_20260405082232.csv,ori_wikipedia_2012_20260405082239.csv,42331,7975,3541,8.37,44.4
ori,ori_community_2017_20260405082232.csv,ori_wikipedia_2021_20260405082245.csv,42331,112205,20502,48.43,18.27
ori,ori_glot500_orya.csv,ori_wikipedia_2012_20260405082239.csv,334727,7975,605,0.18,7.59
ori,ori_glot500_orya.csv,ori_wikipedia_2021_20260405082245.csv,334727,112205,12311,3.68,10.97
ori,ori_wikipedia_2012_20260405082239.csv,ori_wikipedia_2021_20260405082245.csv,7975,112205,1922,24.1,1.71
orm,orm_glot500_latn.csv,orm_wikipedia_2012_20260405082253.csv,263880,4625,330,0.13,7.14
orm,orm_glot500_latn.csv,orm_wikipedia_2021_20260405082258.csv,263880,19013,613,0.23,3.22
orm,orm_wikipedia_2012_20260405082253.csv,orm_wikipedia_2021_20260405082258.csv,4625,19013,2196,47.48,11.55
oss,oss_glot500_cyrl.csv,oss_wikipedia_2011_20260405082304.csv,107987,22372,2062,1.91,9.22
oss,oss_glot500_cyrl.csv,oss_wikipedia_2021_20260405082311.csv,107987,25373,2704,2.5,10.66
oss,oss_wikipedia_2011_20260405082304.csv,oss_wikipedia_2021_20260405082311.csv,22372,25373,11421,51.05,45.01
pag,pag_community_2017_20260405082336.csv,pag_glot500_latn.csv,5218,18814,1133,21.71,6.02
pag,pag_community_2017_20260405082336.csv,pag_wikipedia_2012_20260405082341.csv,5218,4672,2784,53.35,59.59
pag,pag_community_2017_20260405082336.csv,pag_wikipedia_2021_20260405082347.csv,5218,5043,3501,67.09,69.42
pag,pag_glot500_latn.csv,pag_wikipedia_2012_20260405082341.csv,18814,4672,699,3.72,14.96
pag,pag_glot500_latn.csv,pag_wikipedia_2021_20260405082347.csv,18814,5043,839,4.46,16.64
pag,pag_wikipedia_2012_20260405082341.csv,pag_wikipedia_2021_20260405082347.csv,4672,5043,2882,61.69,57.15
pam,pam_community_2017_20260405082317.csv,pam_glot500_latn.csv,19170,926743,1643,8.57,0.18
pam,pam_community_2017_20260405082317.csv,pam_wikipedia_2011_20260405082323.csv,19170,17449,12742,66.47,73.02
pam,pam_community_2017_20260405082317.csv,pam_wikipedia_2021_20260405082329.csv,19170,13510,9158,47.77,67.79
pam,pam_glot500_latn.csv,pam_wikipedia_2011_20260405082323.csv,926743,17449,1502,0.16,8.61
pam,pam_glot500_latn.csv,pam_wikipedia_2021_20260405082329.csv,926743,13510,1122,0.12,8.3
pam,pam_wikipedia_2011_20260405082323.csv,pam_wikipedia_2021_20260405082329.csv,17449,13510,9080,52.04,67.21
pan,pan_glot500_guru.csv,pan_newscrawl_2011_20260405083505.csv,2046871,82650,6461,0.32,7.82
pan,pan_glot500_guru.csv,pan_wikipedia_2021_20260405083514.csv,2046871,157814,40251,1.97,25.51
pan,pan_newscrawl_2011_20260405083505.csv,pan_wikipedia_2021_20260405083514.csv,82650,157814,4811,5.82,3.05
pap,pap_glot500_latn.csv,pap_news_2020_20260405082353.csv,82519,17705,7534,9.13,42.55
pap,pap_glot500_latn.csv,pap_newscrawl_2011_20260405082359.csv,82519,42584,2990,3.62,7.02
pap,pap_glot500_latn.csv,pap_wikipedia_2021_20260405082405.csv,82519,10040,2470,2.99,24.6
pap,pap_news_2020_20260405082353.csv,pap_newscrawl_2011_20260405082359.csv,17705,42584,1966,11.1,4.62
pap,pap_news_2020_20260405082353.csv,pap_wikipedia_2021_20260405082405.csv,17705,10040,622,3.51,6.2
pap,pap_newscrawl_2011_20260405082359.csv,pap_wikipedia_2021_20260405082405.csv,42584,10040,730,1.71,7.27
pcd,pcd_glot500_latn.csv,pcd_wikipedia_2012_20260405082848.csv,68722,7271,1561,2.27,21.47
pcd,pcd_glot500_latn.csv,pcd_wikipedia_2021_20260405082854.csv,68722,14739,4557,6.63,30.92
pcd,pcd_wikipedia_2012_20260405082848.csv,pcd_wikipedia_2021_20260405082854.csv,7271,14739,3518,48.38,23.87
pdc,pdc_wikipedia_2007_20260405082436.csv,pdc_wikipedia_2021_20260405082442.csv,5857,5832,2481,42.36,42.54
pes,pes-ir_web_2019_20260404211527.csv,pes_bible.csv,2871315,22514,1303,0.05,5.79
pes,pes-ir_web_2019_20260404211527.csv,pes_community_2017_20260404211414.csv,2871315,1047800,76877,2.68,7.34
pes,pes-ir_web_2019_20260404211527.csv,pes_glot500_arab.csv,2871315,13457,360,0.01,2.68
pes,pes-ir_web_2019_20260404211527.csv,pes_wikipedia_2021_20260404211451.csv,2871315,574525,46363,1.61,8.07
pes,pes_bible.csv,pes_community_2017_20260404211414.csv,22514,1047800,1323,5.88,0.13
pes,pes_bible.csv,pes_glot500_arab.csv,22514,13457,491,2.18,3.65
pes,pes_bible.csv,pes_wikipedia_2021_20260404211451.csv,22514,574525,1304,5.79,0.23
pes,pes_community_2017_20260404211414.csv,pes_glot500_arab.csv,1047800,13457,424,0.04,3.15
pes,pes_community_2017_20260404211414.csv,pes_wikipedia_2021_20260404211451.csv,1047800,574525,35519,3.39,6.18
pes,pes_glot500_arab.csv,pes_wikipedia_2021_20260404211451.csv,13457,574525,595,4.42,0.1
pfl,pfl_glot500_latn.csv,pfl_wikipedia_2012_20260405082836.csv,39184,20882,1175,3.0,5.63
pfl,pfl_glot500_latn.csv,pfl_wikipedia_2021_20260405082842.csv,39184,32596,2258,5.76,6.93
pfl,pfl_wikipedia_2012_20260405082836.csv,pfl_wikipedia_2021_20260405082842.csv,20882,32596,12417,59.46,38.09
plt,plt_bible.csv,plt_glot500_latn.csv,14273,75929,2095,14.68,2.76
plt,plt_bible.csv,plt_wikipedia_2021_20260405082913.csv,14273,54716,439,3.08,0.8
plt,plt_glot500_latn.csv,plt_wikipedia_2021_20260405082913.csv,75929,54716,6077,8.0,11.11
pms,pms_glot500_latn.csv,pms_wikipedia_2011_20260405082900.csv,111120,29891,3038,2.73,10.16
pms,pms_glot500_latn.csv,pms_wikipedia_2021_20260405082906.csv,111120,32136,3454,3.11,10.75
pms,pms_wikipedia_2011_20260405082900.csv,pms_wikipedia_2021_20260405082906.csv,29891,32136,13569,45.39,42.22
pnb,pnb_community_2017_20260405092644.csv,pnb_glot500_arab.csv,31679,451779,7576,23.91,1.68
pnb,pnb_community_2017_20260405092644.csv,pnb_wikipedia_2011_20260405092650.csv,31679,17228,9508,30.01,55.19
pnb,pnb_community_2017_20260405092644.csv,pnb_wikipedia_2021_20260405092657.csv,31679,225414,8425,26.59,3.74
pnb,pnb_glot500_arab.csv,pnb_wikipedia_2011_20260405092650.csv,451779,17228,1751,0.39,10.16
pnb,pnb_glot500_arab.csv,pnb_wikipedia_2021_20260405092657.csv,451779,225414,78023,17.27,34.61
pnb,pnb_wikipedia_2011_20260405092650.csv,pnb_wikipedia_2021_20260405092657.csv,17228,225414,4264,24.75,1.89
pol,pol-ud-lfg.csv,pol-ud-pdb.csv,20209,36616,5493,27.18,15.0
pol,pol_news_2023_20260405083110.csv,pol_news_2024_20260405083126.csv,324386,277199,47402,14.61,17.1
pol,pol_news_2022_20260405083057.csv,pol_news_2023_20260405083110.csv,287850,324386,47850,16.62,14.75
pol,pol_news_2017_20260405082959.csv,pol_news_2018_20260405083011.csv,359862,237174,37793,10.5,15.93
pol,pol-ud-lfg.csv,pol-ud-pud.csv,20209,5581,871,4.31,15.61
pol,pol_news_2021_20260405083046.csv,pol_news_2022_20260405083057.csv,236631,287850,36766,15.54,12.77
pol,pol_news_2020_20260405083033.csv,pol_news_2021_20260405083046.csv,256715,236631,35466,13.82,14.99
pol,pol_news_2021_20260405083046.csv,pol_news_2023_20260405083110.csv,236631,324386,34922,14.76,10.77
pol,pol_news_2022_20260405083057.csv,pol_news_2024_20260405083126.csv,287850,277199,40211,13.97,14.51
pol,pol_news_2017_20260405082959.csv,pol_news_2020_20260405083033.csv,359862,256715,37156,10.33,14.47
pol,pol_news_2016_20260405082946.csv,pol_news_2018_20260405083011.csv,376108,237174,34122,9.07,14.39
pol,pol-ud-pdb.csv,pol-ud-pud.csv,36616,5581,798,2.18,14.3
pol,pol_news_2017_20260405082959.csv,pol_news_2021_20260405083046.csv,359862,236631,33717,9.37,14.25
pol,pol_news_2021_20260405083046.csv,pol_news_2024_20260405083126.csv,236631,277199,33368,14.1,12.04
pol,pol_news_2016_20260405082946.csv,pol_news_2017_20260405082959.csv,376108,359862,50342,13.38,13.99
pol,pol_news_2018_20260405083011.csv,pol_news_2020_20260405083033.csv,237174,256715,33181,13.99,12.93
por,por-ud-gsd.csv,por-ud-porttinari.csv,16087,9732,1823,11.33,18.73
por,por-ud-bosque.csv,por-ud-porttinari.csv,13552,9732,1712,12.63,17.59
por,por-ud-bosque.csv,por-ud-cintil.csv,13552,16931,2218,16.37,13.1
por,por-ud-bosque.csv,por-ud-gsd.csv,13552,16087,2140,15.79,13.3
por,por-ud-cintil.csv,por-ud-porttinari.csv,16931,9732,1410,8.33,14.49
por,por-ud-bosque.csv,por-ud-pud.csv,13552,3811,551,4.07,14.46
por,por-ud-gsd.csv,por-ud-pud.csv,16087,3811,549,3.41,14.41
por,por-ud-porttinari.csv,por-ud-pud.csv,9732,3811,543,5.58,14.25
por,por_news_2023_20260405083334.csv,por_news_2024_20260405083346.csv,312086,294364,39124,12.54,13.29
por,por-mo_newscrawl_2011_20260405083450.csv,por-pt_newscrawl_2011_20260405083457.csv,53004,189940,6703,12.65,3.53
por,por_news_2020_20260405083309.csv,por_newscrawl_2018_20260405083402.csv,299789,1031747,37273,12.43,3.61
por,por_news_2022_20260405083322.csv,por_news_2023_20260405083334.csv,286297,312086,35442,12.38,11.36
por,por-ud-cintil.csv,por-ud-gsd.csv,16931,16087,1979,11.69,12.3
por,por-ud-cintil.csv,por-ud-pud.csv,16931,3811,455,2.69,11.94
por,por_news_2023_20260405083334.csv,por_newscrawl_2018_20260405083402.csv,312086,1031747,36392,11.66,3.53
por,por_news_2020_20260405083309.csv,por_news_2023_20260405083334.csv,299789,312086,34686,11.57,11.11
prs,prs_community_2017_20260404153833.csv,prs_glot500_arab.csv,73037,15436,914,1.25,5.92
pus,pus-ud.csv,pus_glot500_arab.csv,667,421071,18,2.7,0.0
pus,pus-ud.csv,pus_news_2020_20260405082411.csv,667,46741,26,3.9,0.06
pus,pus-ud.csv,pus_newscrawl_2011_20260405082419.csv,667,142503,23,3.45,0.02
pus,pus-ud.csv,pus_wikipedia_2021_20260405082429.csv,667,78075,24,3.6,0.03
pus,pus_glot500_arab.csv,pus_news_2020_20260405082411.csv,421071,46741,21093,5.01,45.13
pus,pus_glot500_arab.csv,pus_newscrawl_2011_20260405082419.csv,421071,142503,53565,12.72,37.59
pus,pus_glot500_arab.csv,pus_wikipedia_2021_20260405082429.csv,421071,78075,26352,6.26,33.75
pus,pus_news_2020_20260405082411.csv,pus_newscrawl_2011_20260405082419.csv,46741,142503,5216,11.16,3.66
pus,pus_news_2020_20260405082411.csv,pus_wikipedia_2021_20260405082429.csv,46741,78075,5087,10.88,6.52
pus,pus_newscrawl_2011_20260405082419.csv,pus_wikipedia_2021_20260405082429.csv,142503,78075,7655,5.37,9.8
que,que_community_2017_20260405083523.csv,que_glot500_latn.csv,19481,231204,1772,9.1,0.77
que,que_community_2017_20260405083523.csv,que_wikipedia_2014_20260405083529.csv,19481,20131,16585,85.13,82.39
que,que_community_2017_20260405083523.csv,que_wikipedia_2021_20260405083535.csv,19481,14414,6764,34.72,46.93
que,que_glot500_latn.csv,que_wikipedia_2014_20260405083529.csv,231204,20131,1711,0.74,8.5
que,que_glot500_latn.csv,que_wikipedia_2021_20260405083535.csv,231204,14414,1485,0.64,10.3
que,que_wikipedia_2014_20260405083529.csv,que_wikipedia_2021_20260405083535.csv,20131,14414,6654,33.05,46.16
rmy,rmy_glot500_cyrl.csv,rmy_glot500_latn.csv,11,8979,1,9.09,0.01
roh,roh_glot500_latn.csv,roh_newscrawl_2011_20260405083852.csv,188064,5087,300,0.16,5.9
roh,roh_glot500_latn.csv,roh_wikipedia_2021_20260405083858.csv,188064,39279,3893,2.07,9.91
roh,roh_newscrawl_2011_20260405083852.csv,roh_wikipedia_2021_20260405083858.csv,5087,39279,499,9.81,1.27
rom,rom_bible.csv,rom_news_2020_20260405083904.csv,2981,2454,11,0.37,0.45
rom,rom_bible.csv,rom_wikipedia_2012_20260405083910.csv,2981,4801,24,0.81,0.5
rom,rom_bible.csv,rom_wikipedia_2021_20260405083915.csv,2981,2863,18,0.6,0.63
rom,rom_news_2020_20260405083904.csv,rom_wikipedia_2012_20260405083910.csv,2454,4801,31,1.26,0.65
rom,rom_news_2020_20260405083904.csv,rom_wikipedia_2021_20260405083915.csv,2454,2863,26,1.06,0.91
rom,rom_wikipedia_2012_20260405083910.csv,rom_wikipedia_2021_20260405083915.csv,4801,2863,1407,29.31,49.14
ron,ron_news_2019_20260405083551.csv,ron_news_2020_20260405083604.csv,316229,428312,43837,13.86,10.23
ron,ron_news_2019_20260405083551.csv,ron_news_2022_20260405083623.csv,316229,479121,39242,12.41,8.19
ron,ron_news_2019_20260405083551.csv,ron_news_2024_20260405093037.csv,316229,493094,38250,12.1,7.76
ron,ron_glot500_latn.csv,ron_wikipedia_2021_20260405083841.csv,2991126,367947,43140,1.44,11.72
ron,ron_news_2020_20260405083604.csv,ron_news_2022_20260405083623.csv,428312,479121,49041,11.45,10.24
ron,ron_news_2022_20260405083623.csv,ron_news_2024_20260405093037.csv,479121,493094,53556,11.18,10.86
ron,ron_bible.csv,ron_glot500_latn.csv,10242,2991126,1144,11.17,0.04
ron,ron-ud-rrt.csv,ron_news_2011_300K_20260405083542.csv,16900,98115,1839,10.88,1.87
ron,ron_news_2020_20260405083604.csv,ron_news_2024_20260405093037.csv,428312,493094,46310,10.81,9.39
ron,ron_news_2011_300K_20260405083542.csv,ron_news_2019_20260405083551.csv,98115,316229,10553,10.76,3.34
ron,ron_news_2011_300K_20260405083542.csv,ron_news_2020_20260405083604.csv,98115,428312,10517,10.72,2.46
ron,ron-ud-rrt.csv,ron-ud-simonero.csv,16900,8603,898,5.31,10.44
ron,ron_news_2019_20260405083551.csv,ron_newscrawl_2011_20260405083821.csv,316229,560777,32067,10.14,5.72
ron,ron_news_2011_300K_20260405083542.csv,ron_newscrawl_2011_20260405083821.csv,98115,560777,9845,10.03,1.76
ron,ron_news_2011_300K_20260405083542.csv,ron_news_2022_20260405083623.csv,98115,479121,9800,9.99,2.05
ron,ron-ud-rrt.csv,ron-ud-tuecl.csv,16900,1059,105,0.62,9.92
rue,rue_glot500_cyrl.csv,rue_wikipedia_2010_20260405090131.csv,108905,7082,978,0.9,13.81
rue,rue_glot500_cyrl.csv,rue_wikipedia_2021_20260405090137.csv,108905,33969,6053,5.56,17.82
rue,rue_wikipedia_2010_20260405090131.csv,rue_wikipedia_2021_20260405090137.csv,7082,33969,2534,35.78,7.46
run,run_community_2017_20260405083921.csv,run_glot500_latn.csv,30841,174633,15467,50.15,8.86
run,run_community_2017_20260405083921.csv,run_wikipedia_2021_20260405083927.csv,30841,2759,553,1.79,20.04
run,run_glot500_latn.csv,run_wikipedia_2021_20260405083927.csv,174633,2759,446,0.26,16.17
rup,rup_wikipedia_2012_20260405072917.csv,rup_wikipedia_2021_20260405072923.csv,6528,5339,2343,35.89,43.88
rus,rus_mixed_2013_20260405084012.csv,rus_wikipedia_2010_20260405084808.csv,5929494,1008947,479067,8.08,47.48
rus,rus_mixed_2013_20260405084012.csv,rus_wikipedia_2011_20260405084854.csv,5929494,1026817,472482,7.97,46.01
rus,rus_wikipedia_2010_20260405084808.csv,rus_wikipedia_2011_20260405084854.csv,1008947,1026817,459136,45.51,44.71
rus,rus_wikipedia_2011_20260405084854.csv,rus_wikipedia_2021_20260405084947.csv,1026817,1574544,347200,33.81,22.05
rus,rus_wikipedia_2010_20260405084808.csv,rus_wikipedia_2021_20260405084947.csv,1008947,1574544,226551,22.45,14.39
rus,rus_mixed_2013_20260405084012.csv,rus_wikipedia_2021_20260405084947.csv,5929494,1574544,308069,5.2,19.57
rus,rus-ud-gsd.csv,rus-ud-pud.csv,21154,5720,940,4.44,16.43
rus,rus-ud-poetry.csv,rus-ud-syntagrus.csv,12837,72450,1795,13.98,2.48
rus,rus-ud-poetry.csv,rus-ud-taiga.csv,12837,75946,1784,13.9,2.35
rus,rus-ud-syntagrus.csv,rus-ud-taiga.csv,72450,75946,9932,13.71,13.08
rus,rus-ud-syntagrus.csv,rus_news_2013_1M_20260405084353.csv,72450,261105,9917,13.69,3.8
rus,rus_news_2019_20260405084413.csv,rus_news_2020_20260405084452.csv,647223,913497,86796,13.41,9.5
rus,rus_mixed_2013_20260405084012.csv,rus_news_2013_1M_20260405084353.csv,5929494,261105,34946,0.59,13.38
rus,rus_news_2020_20260405084452.csv,rus_news_2024_20260405084611.csv,913497,553439,71531,7.83,12.92
rus,rus_news_2020_20260405084452.csv,rus_news_2022_20260405084537.csv,913497,576080,74292,8.13,12.9
rus,rus-ud-taiga.csv,rus_news_2013_1M_20260405084353.csv,75946,261105,9496,12.5,3.64
sag,sag_glot500_latn.csv,sag_wikipedia_2021_20260405090217.csv,6044,436,117,1.94,26.83
sah,sah-ud.csv,sah_glot500_cyrl.csv,437,604294,16,3.66,0.0
sah,sah-ud.csv,sah_wikipedia_2011_20260405092806.csv,437,31759,32,7.32,0.1
sah,sah-ud.csv,sah_wikipedia_2021_20260405092812.csv,437,75721,26,5.95,0.03
sah,sah_glot500_cyrl.csv,sah_wikipedia_2011_20260405092806.csv,604294,31759,1919,0.32,6.04
sah,sah_glot500_cyrl.csv,sah_wikipedia_2021_20260405092812.csv,604294,75721,5019,0.83,6.63
sah,sah_wikipedia_2011_20260405092806.csv,sah_wikipedia_2021_20260405092812.csv,31759,75721,12622,39.74,16.67
san,san-ud-ufal.csv,san-ud-vedic.csv,848,20083,0,0.0,0.0
san,san-ud-ufal.csv,san_glot500_deva.csv,848,261874,87,10.26,0.03
san,san-ud-ufal.csv,san_glot500_latn.csv,848,2161,5,0.59,0.23
san,san-ud-ufal.csv,san_newscrawl_2011_20260405090223.csv,848,2441,40,4.72,1.64
san,san-ud-ufal.csv,san_wikipedia_2021_20260405090230.csv,848,285375,79,9.32,0.03
san,san-ud-vedic.csv,san_glot500_deva.csv,20083,261874,3,0.01,0.0
san,san-ud-vedic.csv,san_glot500_latn.csv,20083,2161,2,0.01,0.09
san,san-ud-vedic.csv,san_newscrawl_2011_20260405090223.csv,20083,2441,0,0.0,0.0
san,san-ud-vedic.csv,san_wikipedia_2021_20260405090230.csv,20083,285375,8,0.04,0.0
san,san_glot500_deva.csv,san_glot500_latn.csv,261874,2161,130,0.05,6.02
san,san_glot500_deva.csv,san_newscrawl_2011_20260405090223.csv,261874,2441,222,0.08,9.09
san,san_glot500_deva.csv,san_wikipedia_2021_20260405090230.csv,261874,285375,169158,64.6,59.28
san,san_glot500_latn.csv,san_newscrawl_2011_20260405090223.csv,2161,2441,8,0.37,0.33
san,san_glot500_latn.csv,san_wikipedia_2021_20260405090230.csv,2161,285375,83,3.84,0.03
san,san_newscrawl_2011_20260405090223.csv,san_wikipedia_2021_20260405090230.csv,2441,285375,265,10.86,0.09
scn,scn-ud.csv,scn_glot500_latn.csv,1379,310495,95,6.89,0.03
scn,scn-ud.csv,scn_wikipedia_2011_20260405090558.csv,1379,41869,128,9.28,0.31
scn,scn-ud.csv,scn_wikipedia_2021_20260405090605.csv,1379,44354,116,8.41,0.26
scn,scn_glot500_latn.csv,scn_wikipedia_2011_20260405090558.csv,310495,41869,5095,1.64,12.17
scn,scn_glot500_latn.csv,scn_wikipedia_2021_20260405090605.csv,310495,44354,5270,1.7,11.88
scn,scn_wikipedia_2011_20260405090558.csv,scn_wikipedia_2021_20260405090605.csv,41869,44354,25482,60.86,57.45
sco,sco_glot500_latn.csv,sco_wikipedia_2011_20260405090258.csv,527782,27527,1812,0.34,6.58
sgs,sgs_glot500_latn.csv,sgs_wikipedia_2011_20260405090205.csv,62478,28511,4552,7.29,15.97
sgs,sgs_glot500_latn.csv,sgs_wikipedia_2021_20260405090211.csv,62478,30149,4096,6.56,13.59
sgs,sgs_wikipedia_2011_20260405090205.csv,sgs_wikipedia_2021_20260405090211.csv,28511,30149,12656,44.39,41.98
sin,sin_community_2017_20260405090643.csv,sin_glot500_sinh.csv,203915,1846323,72579,35.59,3.93
sin,sin_community_2017_20260405090643.csv,sin_wikipedia_2011_20260405090655.csv,203915,110782,65103,31.93,58.77
sin,sin_community_2017_20260405090643.csv,sin_wikipedia_2021_20260405090705.csv,203915,191916,94094,46.14,49.03
sin,sin_glot500_sinh.csv,sin_wikipedia_2011_20260405090655.csv,1846323,110782,31271,1.69,28.23
sin,sin_glot500_sinh.csv,sin_wikipedia_2021_20260405090705.csv,1846323,191916,61510,3.33,32.05
sin,sin_wikipedia_2011_20260405090655.csv,sin_wikipedia_2021_20260405090705.csv,110782,191916,59835,54.01,31.18
slk,slk_news_2019_20260405090719.csv,slk_news_2020_20260405090726.csv,55240,91508,8885,16.08,9.71
slk,slk_news_2020_20260405090726.csv,slk_wikipedia_2021_20260405090756.csv,91508,312781,12102,13.23,3.87
slk,slk_glot500_latn.csv,slk_wikipedia_2021_20260405090756.csv,2784693,312781,40739,1.46,13.02
slk,slk_news_2019_20260405090719.csv,slk_wikipedia_2021_20260405090756.csv,55240,312781,6600,11.95,2.11
