lang,language,family,genus,macroarea,lat,lon,countries,n_words_segment_true,has_freq_segment_true,avg_levenshtein_segment_true,levenshtein_score_segment_true,avg_loss_segment_true,word_accuracy_segment_true,n_correct_segment_true,n_words_segment_universal,avg_levenshtein_segment_universal,levenshtein_score_segment_universal,word_accuracy_segment_universal,n_correct_segment_universal,n_words_root_true,has_freq_root_true,avg_levenshtein_root_true,levenshtein_score_root_true,avg_loss_root_true,word_accuracy_root_true,n_correct_root_true,n_words_root_universal,avg_levenshtein_root_universal,levenshtein_score_root_universal,word_accuracy_root_universal,n_correct_root_universal,original_distinct_words_results,original_total_frequency_results,word_count_results,morph_count_results,word_total_frequency_results,morph_total_frequency_results,word_ttr_results,morph_ttr_results,word_hapax_count_results,morph_hapax_count_results,word_hapax_ratio_results,morph_hapax_ratio_results,word_freq_hapax_count_results,morph_freq_hapax_count_results,word_freq_hapax_ratio_results,morph_freq_hapax_ratio_results,word_avg_length_results,morph_avg_length_results,word_avg_length_weighted_results,morph_avg_length_weighted_results,word_frequency_entropy_results,morph_frequency_entropy_results,word_frequency_perplexity_results,morph_frequency_perplexity_results,avg_root_count_results,avg_prefix_count_results,avg_suffix_count_results,avg_interfix_count_results,avg_root_count_weighted_results,avg_prefix_count_weighted_results,avg_suffix_count_weighted_results,avg_interfix_count_weighted_results,cutoff_word_pct_results,distinct_words_statistics,total_frequency_statistics,cutoff_95_words_statistics,cutoff_95_pct_vocab_statistics,cutoff_95_last_freq_statistics,cutoff_99_words_statistics,cutoff_99_pct_vocab_statistics,cutoff_99_last_freq_statistics
nno,Norwegian Nynorsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522761.0,11395139.0,107585.0,44272.0,10825385.0,18878940.0,0.0099382146685776,0.0023450469147102,107583.0,29452.0,0.9999814100478692,0.6652511745572822,0.0,0.0,0.0,0.0,8.665631825998048,5.456563968196603,4.749600222070624,2.7234712859938117,10.761766973191428,8.738869126030192,1736.2596210084623,427.2299940575447,1.1499437664401833,0.226514355823659,1.4515694275330662,0.0745071430563172,1.0416013841540046,0.0571508542190416,0.6337370911057667,0.0114965888049247,20.580150393774595,522761.0,11395139.0,107587.0,20.58,4.0,408810.0,78.2,1.0
nob,Norwegian Bokmål,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4817396.0,576901809.0,71107.0,27311.0,548056770.0,942440023.0,0.0001297438584692,2.897903244077316e-05,71104.0,16874.0,0.999957810060894,0.6178462890410458,0.0,0.0,0.0,0.0,8.802565148297637,5.339094137893157,4.639644104752141,2.6980903823521087,10.61429717211067,8.682098324180128,1567.551549600639,410.7447497581738,1.156250878919983,0.2340739699057797,1.4818450288285754,0.0783152861763465,1.04075916259551,0.0559291895983695,0.6112078407497822,0.011736408255663,1.4760463951894345,4817396.0,576901809.0,71110.0,1.48,232.0,920308.0,19.1,5.0
non,Old Norse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66867.0,1138135.0,21511.0,11196.0,1081231.0,1703132.0,0.0198949160725136,0.0065737711463351,21511.0,7414.0,1.0,0.6622007859949982,0.0,0.0,0.0,0.0,6.4825903026358604,5.00768131475527,4.144225424539252,2.63095579203491,10.174531288582005,8.400793402799016,1155.6840239657618,337.9798443541788,1.0833991911115244,0.0715447910371437,0.9528148389196224,0.0165961601041327,1.0291519573523142,0.016135312435548,0.5273526193755081,0.0025387729356631,32.169829661866096,66867.0,1138135.0,21511.0,32.17,3.0,55486.0,82.98,1.0
nor,Norwegian,Indo-European,Germanic,Eurasia,61.0,8.0,Norway,,,,,,,,,,,,,,,,,,,,,,,,,1042132.0,33258175.0,110083.0,40619.0,31595269.0,56722417.0,0.0034841608723128,0.0007161013607724,110082.0,25778.0,0.9999909159452414,0.6346291144538271,0.0,0.0,0.0,0.0,8.75351325817792,5.415125926290652,4.87338984200451,2.714553983128046,10.892244069333447,8.651790563970188,1900.606389546748,402.2059360623336,1.157906689437157,0.2542785509247484,1.5013262599469497,0.0816830783765124,1.0481604698475584,0.0723177890968423,0.6601937460953411,0.0146252275934096,10.563249185323931,1042132.0,33258175.0,110084.0,10.56,9.0,709551.0,68.09,1.0
nov,Novial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12237.0,74783.0,8498.0,6110.0,71044.0,124026.0,0.1196160126119024,0.0492638640285101,8498.0,4509.0,1.0,0.7379705400981996,2138.0,1448.0,0.2515886090844905,0.2369885433715221,7.229112732407625,5.088543371522095,4.706674736782839,2.6960556657475045,10.080877272030827,8.34945305100338,1083.0448497759307,326.16384316906226,1.0474229230407155,0.1390915509531654,1.1566250882560605,0.0144739938809131,1.0156100444794776,0.0607651596193908,0.6655312200889589,0.0038567648218005,69.44512543924164,12237.0,74783.0,8498.0,69.45,1.0,11490.0,93.9,1.0
nso,Sepedi,Niger-Congo,Bantu,Africa,-24.0,29.0,South Africa,,,,,,,,,,,,,,,,,,,,,,,,,25101.0,519734.0,7565.0,5188.0,493748.0,861652.0,0.0153215810494422,0.0060209922335235,7565.0,3835.0,1.0,0.7392058596761758,0.0,0.0,0.0,0.0,7.227098479841374,5.050693909020818,3.902237578683863,2.2360790667229926,8.585840755748979,7.11839740422811,384.23383500607497,138.94762879088344,1.0962326503635162,0.0771976206212822,1.4687376074025116,0.0341044282881692,1.0240892115006035,0.0190745076435752,0.6954539562691899,0.0065073681311114,30.138241504322536,25101.0,519734.0,7565.0,30.14,3.0,19904.0,79.3,1.0
oci,Occitan (post 1500),Indo-European,Romance,Eurasia,44.0,2.0,France,,,,,,,,,,,,,,,,,,,,,,,,,266787.0,7429720.0,60868.0,27645.0,7058235.0,12485170.0,0.0086236856664591,0.0022142269588639,60861.0,18402.0,0.9998849970427812,0.6656538252848616,0.0,0.0,0.0,0.0,7.608020634816324,5.428576596129499,4.533452768291223,2.5628946181750027,10.54116677123382,8.274075083094493,1490.0724580083083,309.5599632199356,1.053453798767967,0.2014784394250513,1.287047227926078,0.0163449691991786,1.0163132851201468,0.0779592915225973,0.6717714839474741,0.0028430620402976,22.81520463890669,266787.0,7429720.0,60875.0,22.82,5.0,192490.0,72.15,1.0
ori,Oriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193112.0,2348382.0,84489.0,77361.0,2230964.0,2521673.0,0.0378710727739219,0.0306784424467407,84489.0,70640.0,1.0,0.9131215987383824,0.0,0.0,0.0,0.0,7.781675721099788,7.524773464665658,5.627500488578032,4.978738718303285,12.571627465410698,11.86611859770482,6087.471786381188,3732.996906368784,1.016120441714306,0.0194936618968149,0.1556533986672821,0.0036691166897465,1.0057454983585572,0.0040193387253223,0.1200687236548864,0.000474234456495,43.7512945855255,193112.0,2348382.0,84489.0,43.75,2.0,169629.0,87.84,1.0
orm,Oromo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31860.0,179279.0,22897.0,13960.0,170316.0,344106.0,0.1344383381479132,0.0405688944685649,22897.0,10050.0,1.0,0.7199140401146131,9181.0,4664.0,0.4009695593309167,0.3340974212034384,8.28829104249465,5.708595988538682,5.80512694051058,2.873259983842188,11.50831924775006,8.623220333441362,2913.059083819596,394.3192504279463,1.0957767393108266,0.142333056732323,1.268375769751496,0.0330174258636502,1.047047840484746,0.0640573991873928,0.901289367998309,0.0087778012635336,71.8675455116133,31860.0,179279.0,22897.0,71.87,1.0,30068.0,94.38,1.0
oss,Ossetic,Indo-European,Iranian,Eurasia,43.0,44.0,Russia; Georgia,,,,,,,,,,,,,,,,,,,,,,,,,50328.0,410490.0,29804.0,18436.0,389966.0,820172.0,0.0764271757024971,0.0224782118872626,29804.0,12481.0,1.0,0.6769906704274246,293.0,147.0,0.0098308951818547,0.0079735300499023,8.01496443430412,5.247667606856151,5.910133191098711,2.8100825192764445,11.775167247308383,9.02235473311249,3504.9235169148574,519.9952855417974,1.0884445040934103,0.2460407998926318,1.3712924439672527,0.0434505435512011,1.044480800890334,0.1467692055204812,0.8958704092151624,0.0160680674725488,59.21951994913368,50328.0,410490.0,29804.0,59.22,1.0,46224.0,91.85,1.0
pag,Pangasinan,Austronesian,Northern Luzon,Papunesia,15.9166666667,120.333333333,Philippines,,,,,,,,,,,,,,,,,,,,,,,,,10696.0,116194.0,6078.0,5149.0,110386.0,176657.0,0.0550613302411537,0.0291468778480331,6078.0,4227.0,1.0,0.8209361040978831,0.0,0.0,0.0,0.0,7.093945376768674,5.114585356379879,4.6593770949214575,2.9114611931596257,8.951706813144835,8.012860399218441,495.14484638841,258.29222369513064,1.0633432050016454,0.1449489963803882,0.9009542612701548,0.0194142810134912,1.050568006812458,0.0541916547388255,0.4911492399398474,0.0044842643088797,56.8249813014211,10696.0,116194.0,6078.0,56.82,2.0,9535.0,89.15,1.0
pam,Pampanga,Austronesian,Central Luzon,Papunesia,15.3333333333,120.5,Philippines,,,,,,,,,,,,,,,,,,,,,,,,,37073.0,677840.0,18187.0,12757.0,643948.0,1122087.0,0.0282429637175672,0.0113689936698313,18187.0,9633.0,1.0,0.7551148389119698,0.0,0.0,0.0,0.0,7.574806180238632,5.276632437093361,5.178245758974327,2.971713423290707,9.906155487774503,8.31716141036574,959.510968195054,318.94446025947065,1.0812118546214329,0.1085390663660856,1.1239346786165942,0.0313410677956782,1.029134340039879,0.0813776888817109,0.6228903576065148,0.0091389366843285,49.057265395301165,37073.0,677840.0,18187.0,49.06,3.0,30295.0,81.72,1.0
pan,Punjabi,Indo-European,Indic,Eurasia,31.0,74.0,Pakistan; India,,,,,,,,,,,,,,,,,,,,,,,,,359729.0,17134602.0,24042.0,22931.0,16277880.0,20059837.0,0.0014769736599606,0.0011431299267287,24042.0,22111.0,1.0,0.964240547730147,0.0,0.0,0.0,0.0,5.504783295898844,5.463215734158998,3.990678515875532,3.2383007897820906,10.606241170265768,9.592215877240056,1558.8227431264622,771.8709637333392,1.0058231428333748,0.0006655020380999,0.0886781465768239,0.0002079693869062,1.00079531241169,5.547405436088729e-05,0.231469945717747,1.6464060430473746e-05,6.683364421550668,359729.0,17134602.0,24042.0,6.68,25.0,188383.0,52.37,1.0
pap,Papiamento,other,Creoles and Pidgins,North America,12.25,-69.0,Netherlands Antilles,,,,,,,,,,,,,,,,,,,,,,,,,111949.0,8347010.0,9693.0,6497.0,7929669.0,13411905.0,0.0012223713247047,0.0004844203713044,9693.0,4652.0,1.0,0.7160227797444975,0.0,0.0,0.0,0.0,7.106571752811307,4.958904109589041,4.06513878448142,2.4034769855587257,9.02987016438716,7.6899115455055504,522.7111647552136,206.4876298066081,1.0485917672547198,0.1690910966676983,1.1972557515733002,0.0112452285154235,1.017004240656199,0.0505215287044137,0.6318329302269742,0.001843708734879,8.658406953166175,111949.0,8347010.0,9693.0,8.66,39.0,43209.0,38.6,3.0
pcd,Picard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24189.0,140132.0,17183.0,13563.0,133126.0,207108.0,0.1290732088397458,0.0654875717017208,17183.0,10643.0,1.0,0.784708397847084,6129.0,4329.0,0.3566897514985742,0.3191771731917717,7.541872781237269,5.477106834771068,4.466753301383652,2.8711638372250228,10.358784041437849,9.034918508990538,1313.120904044824,524.5434635802472,1.0593609963335855,0.1342024093580864,0.95844730256649,0.0256649013559913,1.0200561873713625,0.0524540660727431,0.4768189534726499,0.0064074636059071,71.03642151391128,24189.0,140132.0,17183.0,71.04,1.0,22788.0,94.21,1.0
pdc,Pennsylvania German,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12555.0,88034.0,8154.0,6587.0,83633.0,130223.0,0.0974973993519304,0.0505824623914362,8154.0,4953.0,1.0,0.7519356307879156,1270.0,970.0,0.1557517782683345,0.1472597540610293,7.596271768457199,5.124183998785487,4.90689082060909,3.151348072153153,9.874344805549711,8.918944663109782,938.5857882799312,484.0273177735346,1.0957812116752514,0.2008830022075055,0.8448614177090998,0.0511405445180279,1.0438343715997274,0.0826587591022682,0.4173950474095154,0.0131885738882976,64.94623655913978,12555.0,88034.0,8154.0,64.95,1.0,11675.0,92.99,1.0
pes,Iranian Persian,Indo-European,Iranian,Eurasia,32.0,54.0,Iran,,,,,,,,,,,,,,,,,,,,,,,,,847046.0,795549098.0,34169.0,23996.0,755771957.0,1075949796.0,4.521072749990908e-05,2.230215581545591e-05,34169.0,18904.0,1.0,0.7877979663277213,0.0,0.0,0.0,0.0,5.70385437092101,5.137439573262211,3.9140339167149065,2.7493077130524406,10.945944619215211,8.975830698478116,1972.684631986122,503.49397297738193,1.0292662940091897,0.004799672217507,0.5240715268225584,0.0002048640580643,1.0055400679546516,0.000458418702614,0.417626249659856,1.8713316720747287e-05,4.033901346562052,847046.0,795549098.0,34169.0,4.03,855.0,219332.0,25.89,40.0
pfl,Pfaelzisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53754.0,367711.0,35369.0,22887.0,349326.0,615386.0,0.1012492628662052,0.0371912913195945,35369.0,16517.0,1.0,0.7216760606457815,6205.0,3572.0,0.175436116373095,0.1560711320837156,8.81514885917046,5.636169004238214,5.353758380424017,3.039079537071041,11.103783604427026,9.395289061494102,2200.7561810688558,673.385600702599,1.1488874438067234,0.2781814583392236,1.0404308858039526,0.0858378806299301,1.056185339768583,0.1182963764506506,0.5658611154050944,0.0213067449889215,65.79789411020576,53754.0,367711.0,35369.0,65.8,1.0,50077.0,93.16,1.0
plt,Plateau Malagasy,Austronesian,Barito,Africa,-20.0,47.0,Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,74693.0,1498407.0,10584.0,7809.0,1423489.0,2586122.0,0.0074352523974544,0.0030195791227173,10584.0,5936.0,1.0,0.7601485465488539,0.0,0.0,0.0,0.0,7.948601662887377,5.188884620309899,5.689918222058618,3.1319233972720544,6.431016231664768,6.349405162142153,86.28370559787277,81.53825416415916,1.081254724111867,0.2256235827664399,1.40702947845805,0.0385487528344671,1.028880447969742,0.0976115726921669,0.6711720287266006,0.019084797985794,14.170002543745731,74693.0,1498407.0,10584.0,14.17,3.0,59709.0,79.94,1.0
pms,Piemontese,Indo-European,Romance,Eurasia,45.0,7.66666666667,Italy,,,,,,,,,,,,,,,,,,,,,,,,,69282.0,1749778.0,15678.0,10151.0,1662291.0,2564001.0,0.009431561621882,0.0039590468178444,15678.0,7403.0,1.0,0.729287754900995,0.0,0.0,0.0,0.0,6.8573797678275294,5.106984533543494,3.844437586439438,2.4924225848585864,8.721019675426437,7.462074208282779,421.9767423614341,176.3226752594298,1.0382064038780456,0.1147467789258834,1.0889781859931114,0.0102691669855848,1.006820707084379,0.0574117287526672,0.4772942884248305,0.0009264322552429,22.62925435177968,69282.0,1749778.0,15678.0,22.63,4.0,51785.0,74.75,1.0
